Fecha Cierre,Client_ID,Resident_Capital,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2018-05-31,1090200470341,0,49,1,0,19600.0,9,9,2,1,0,0,0,1,1,0,0,282,0,0,0,0,1,3
2018-05-31,1090200471810,0,61,0,0,8000.0,5,5,68,0,1,1,1,1,1,0,0,130,0,1,0,0,0,0
2018-05-31,1090200474533,0,52,1,0,4000.0,0,15,59,0,1,1,1,2,1,0,0,207,1,1,2,2,0,0
2018-05-31,1090200477770,0,58,0,0,65000.0,8,16,17,0,1,0,0,1,3,0,0,889,1,1,0,0,0,0
2018-05-31,1090200479705,0,31,1,0,40000.0,7,30,25,0,1,1,1,1,2,1,1,164,1,1,0,0,1,6
2018-05-31,1090200480134,0,36,0,0,8500.0,2,2,17,0,1,0,0,1,3,0,0,127,1,1,0,0,0,0
2018-05-31,1090200480193,0,31,0,0,5000.0,0,12,17,0,1,0,0,2,1,0,0,220,1,1,2,2,0,0
2018-05-31,1090200480321,0,63,0,0,15500.0,8,22,17,0,1,0,0,1,1,0,0,128,1,1,0,0,0,0
2018-05-31,1090200481041,0,44,0,0,21000.0,5,30,68,0,1,1,1,1,3,0,0,213,0,1,0,0,1,6
2018-05-31,1090200481203,0,46,0,0,26000.0,4,30,68,0,1,1,1,1,3,0,1,310,0,1,0,0,0,0
2018-05-31,1090200481262,0,68,0,1,200000.0,28,28,139,0,1,1,1,1,0,0,0,312,1,1,0,0,0,0
2018-05-31,1090200481289,0,68,1,0,300000.0,27,27,139,0,1,1,1,1,1,0,0,1993,1,1,0,0,0,0
2018-05-31,1090200481645,0,56,0,0,40000.0,10,24,68,0,1,1,1,1,0,1,1,57,0,1,0,0,1,6
2018-05-31,1090200482471,0,36,1,0,10000.0,1,19,68,0,1,1,1,1,2,0,0,164,0,1,0,0,0,0
2018-05-31,1090200484016,0,48,0,1,50000.0,28,28,17,0,1,0,0,1,0,0,0,44,1,1,0,0,1,15
2018-05-31,1090200485560,0,55,1,0,28000.0,9,9,2,0,0,0,0,1,1,0,0,241,0,0,0,0,0,0
2018-05-31,1090200486264,0,56,0,1,50000.0,26,26,2,0,1,0,0,1,1,0,0,398,0,0,0,0,1,9
2018-05-31,1090200486892,0,49,0,0,4000.0,0,6,59,0,1,1,1,2,2,1,2,340,1,1,2,2,0,0
2018-05-31,1090200487538,0,33,1,0,10000.0,5,19,59,0,1,1,1,1,2,0,0,263,1,1,0,0,0,0
2018-05-31,1090200492370,0,56,1,0,176000.0,14,24,16,1,1,1,1,1,0,0,1,213,1,1,0,1,0,0
2018-05-31,1090200493171,0,40,0,1,38000.0,11,23,2,0,1,0,0,1,2,0,0,407,0,0,0,0,1,3
2018-05-31,1090200493848,0,29,1,0,55000.0,9,23,2,0,1,0,0,1,0,0,0,250,0,0,0,0,1,4
2018-05-31,1090200493911,0,45,1,0,20500.0,7,23,2,1,0,0,0,1,2,0,0,182,0,0,0,0,1,3
2018-05-31,1090200494232,0,44,0,0,7000.0,12,23,2,1,0,0,0,1,1,0,0,19,0,0,0,0,1,3
2018-05-31,1090200495913,0,47,1,0,5000.0,7,7,2,0,1,0,0,1,3,1,1,13,0,0,0,0,1,3
2018-05-31,1090200496031,0,40,0,0,5000.0,7,12,2,0,0,0,0,2,1,0,0,75,0,0,2,2,1,3
2018-05-31,1090200496529,0,70,0,0,10000.0,3,22,2,0,0,0,0,2,1,0,0,52,0,0,2,2,1,3
2018-05-31,1090200497703,0,46,1,0,18000.0,1,16,2,1,0,0,0,1,1,0,0,231,0,0,1,1,0,0
2018-05-31,1090200497720,0,39,0,0,40000.0,6,16,17,0,1,0,0,1,3,0,1,370,1,1,0,0,1,6
2018-05-31,1090200497924,0,53,0,0,28000.0,21,21,2,0,1,0,0,1,1,0,0,207,0,0,0,0,1,3
2018-05-31,1090200498483,0,39,0,0,20000.0,21,21,68,0,1,1,1,1,3,0,0,134,0,1,0,0,0,0
2018-05-31,1090200499633,0,41,0,0,31000.0,14,21,2,1,0,0,0,1,3,0,0,153,0,0,0,0,1,15
2018-05-31,1090200500461,0,56,1,0,6000.0,9,9,68,0,1,1,1,1,3,0,0,105,0,1,0,0,0,0
2018-05-31,1090200500780,0,63,1,0,40000.0,4,20,2,0,0,0,0,1,2,1,0,255,0,0,0,1,1,3
2018-05-31,1090200501140,0,49,1,0,50000.0,6,19,22,0,1,1,1,1,1,0,0,550,1,1,0,0,1,6
2018-05-31,1090200501492,0,38,0,0,15000.0,7,20,2,0,1,0,0,1,1,0,1,41,0,0,0,0,1,4
2018-05-31,1090200501671,0,33,1,0,40000.0,0,20,2,0,1,1,1,1,2,0,0,447,0,0,1,1,0,0
2018-05-31,1090200502944,0,53,0,1,4900.0,1,19,59,0,1,1,1,1,1,0,0,184,1,1,0,0,0,0
2018-05-31,1090200504467,0,41,1,0,40000.0,1,18,22,0,1,1,1,1,2,0,0,396,1,1,1,1,0,0
2018-05-31,1090200505081,0,43,0,0,42000.0,7,18,2,0,1,0,0,1,0,0,0,170,0,0,0,0,1,3
2018-05-31,1090200506290,0,30,0,0,22000.0,17,17,46,0,1,1,0,1,2,0,0,65,1,0,0,0,0,0
2018-05-31,1090200508373,0,61,1,0,27000.0,16,16,16,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
2018-05-31,1090200508799,0,28,1,0,10000.0,0,16,17,0,0,0,0,2,2,0,0,355,1,1,1,1,0,0
2018-05-31,1090200509124,0,49,0,0,59000.0,15,15,22,0,1,1,1,1,3,0,0,524,1,1,0,0,0,0
2018-05-31,1090200509302,0,49,0,0,10000.0,8,8,17,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0
2018-05-31,1090200509701,0,39,0,0,130000.0,3,15,16,0,1,1,1,2,1,0,1,1891,1,1,2,2,0,0
2018-05-31,1090200510475,0,37,1,0,12000.0,4,13,60,0,1,1,1,2,2,1,1,459,0,1,2,1,1,2
2018-05-31,1090200510718,0,41,0,0,15000.0,1,15,2,0,1,0,0,1,1,0,0,214,0,0,0,1,0,0
2018-05-31,1090200510751,0,55,0,0,120000.0,14,14,22,0,1,1,1,1,0,0,0,1399,1,1,0,0,0,0
2018-05-31,1090200511986,0,61,0,0,50000.0,0,14,2,0,1,0,0,1,0,0,0,84,0,0,1,1,0,0
2018-05-31,1090200512460,0,35,0,0,15500.0,3,5,60,0,1,1,1,1,2,0,0,294,0,1,0,0,1,2
2018-05-31,1090200512991,0,48,1,1,30000.0,6,14,2,0,1,0,0,1,4,0,0,481,0,0,0,0,1,3
2018-05-31,1090200513067,0,41,1,0,35000.0,14,14,17,0,1,0,0,1,4,0,0,334,1,1,0,0,0,0
2018-05-31,1090200514021,0,55,1,0,20000.0,14,14,25,0,1,1,1,1,2,1,1,389,1,1,0,0,0,0
2018-05-31,1090200514233,0,60,0,0,12000.0,7,13,17,0,1,0,0,2,2,1,1,453,1,1,2,2,0,0
2018-05-31,1090200515671,0,44,1,0,4200.0,0,6,16,0,1,1,1,1,2,0,0,97,1,1,1,1,0,0
2018-05-31,1090200516856,0,41,1,0,30000.0,10,10,75,0,1,1,1,1,2,0,0,315,1,1,0,0,0,0
2018-05-31,1090200518573,0,72,1,1,18000.0,1,11,25,0,1,1,1,1,2,0,0,239,1,1,1,1,0,0
2018-05-31,1090200519057,0,40,1,0,10000.0,11,11,2,0,1,0,0,1,3,1,1,108,0,0,0,0,1,3
2018-05-31,1090200519189,0,51,1,0,4200.0,5,11,25,0,1,1,1,1,3,1,1,9,1,1,0,1,0,0
2018-05-31,1090200519332,0,51,0,0,1000.0,11,11,17,1,0,0,0,1,2,0,0,3,1,1,0,0,0,0
2018-05-31,1090200519545,0,38,0,0,20000.0,11,11,68,0,1,1,1,1,3,0,0,178,0,1,0,0,0,0
2018-05-31,1090200520241,0,37,1,0,8000.0,11,11,16,0,1,1,1,1,3,1,1,7,1,1,0,0,1,10
2018-05-31,1090200521183,0,59,1,0,35000.0,10,10,16,0,1,1,1,1,1,0,1,142,1,1,0,0,0,0
2018-05-31,1090200521400,0,37,1,0,35000.0,10,10,60,0,1,1,1,1,2,0,0,122,0,1,0,0,0,0
2018-05-31,1090200521612,0,60,1,0,42000.0,1,10,46,0,1,1,0,1,0,0,0,302,1,0,1,1,0,0
2018-05-31,1090200522937,0,53,0,0,42000.0,0,10,16,0,1,1,1,1,1,0,0,200,1,1,1,1,0,0
2018-05-31,1090200523275,0,37,1,0,5000.0,9,9,75,1,0,1,1,1,2,0,0,43,1,1,0,0,0,0
2018-05-31,1090200524107,0,41,1,0,7000.0,9,9,2,0,1,0,0,1,0,0,0,76,0,0,0,0,1,4
2018-05-31,1090200524174,0,47,1,0,35000.0,8,8,59,0,1,1,1,1,1,1,1,400,1,1,0,0,0,0
2018-05-31,1090200524239,0,55,1,0,35000.0,9,9,75,0,1,1,1,1,3,0,0,134,1,1,0,0,0,0
2018-05-31,1090200525162,0,42,0,0,40000.0,2,8,2,0,1,0,0,1,1,0,0,401,0,0,0,1,1,3
2018-05-31,1090200525332,0,63,1,1,20000.0,6,6,2,0,1,0,0,1,1,0,0,298,0,0,0,0,1,4
2018-05-31,1090200525472,0,46,0,0,12000.0,8,8,2,0,0,0,0,1,2,0,0,107,0,0,0,0,1,3
2018-05-31,1090200525821,0,41,1,0,15000.0,8,8,2,0,0,0,0,1,1,0,0,101,0,0,0,0,1,3
2018-05-31,1090200527297,0,44,0,0,30000.0,8,8,2,0,1,0,0,1,0,0,0,454,0,0,0,0,1,4
2018-05-31,1090200527572,0,55,0,1,4000.0,7,7,60,0,1,1,1,1,2,0,1,74,0,1,0,0,0,0
2018-06-30,1090100035301,1,65,0,0,35000.0,6,40,40,0,0,1,0,1,1,0,0,471,0,0,0,0,1,2
2018-06-30,1090100061221,1,65,1,1,28000.0,6,6,81,0,0,1,0,1,5,0,0,206,0,0,0,0,0,0
2018-06-30,1090100095541,1,76,0,1,3000.0,8,30,38,0,0,1,0,1,2,0,0,22,0,0,0,0,0,0
2018-06-30,1090100132918,1,53,1,1,28000.0,6,6,29,0,0,1,0,1,0,0,0,396,0,0,0,0,1,4
2018-06-30,1090100133604,1,64,1,0,3800.0,8,24,96,0,0,1,0,1,2,0,0,16,0,0,0,0,1,9
2018-06-30,1090100311049,1,42,1,0,5000.0,8,8,24,0,0,1,0,1,4,1,0,76,0,0,0,0,0,0
2018-06-30,1090100347477,1,70,0,1,19500.0,6,6,29,0,0,1,0,1,3,0,0,94,0,0,0,0,0,0
2018-06-30,1090100351229,1,67,1,0,20001.0,0,77,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0
2018-06-30,1090100379107,1,45,0,0,4000.0,0,6,17,0,0,1,0,2,1,0,0,121,0,0,0,0,0,0
2018-06-30,1090100447528,1,39,0,1,15000.0,2,93,38,0,0,1,0,2,2,0,0,149,0,0,0,0,0,0
2018-06-30,1090100451045,1,44,1,0,29000.0,6,6,29,0,0,1,0,1,2,0,0,410,0,0,0,0,0,0
2018-06-30,1090100490458,1,64,1,1,5000.0,3,21,29,0,0,1,0,1,1,0,0,103,0,0,0,0,0,0
2018-06-30,1090100584738,1,67,0,0,10000.0,0,0,83,0,0,1,0,1,3,0,0,73,0,0,0,0,0,0
2018-06-30,1090100611794,1,62,1,1,100000.0,6,6,6,0,0,1,0,1,0,0,0,1239,0,0,0,0,1,3
2018-06-30,1090100660370,0,38,0,0,29000.0,0,0,17,0,0,1,0,1,2,0,0,42,0,0,0,0,0,0
2018-06-30,1090100767042,1,35,1,0,1000.0,0,0,50,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0
2018-06-30,1090100802786,1,34,1,0,29500.0,2,2,24,0,0,0,0,1,2,0,0,626,0,0,0,0,0,0
2018-06-30,1090101004336,0,48,1,0,59000.0,6,6,104,0,0,1,0,1,2,0,0,816,0,0,0,0,0,0
2018-06-30,1090101006584,1,35,0,0,20000.0,0,0,38,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2018-06-30,1090101030001,1,38,0,0,19000.0,0,37,96,0,0,1,0,1,2,0,0,51,0,0,0,0,0,0
2018-06-30,1090101144685,1,64,1,0,13000.0,0,0,248,0,0,1,0,1,3,0,0,129,0,0,0,0,0,0
2018-06-30,1090101281518,1,60,1,0,5500.0,7,7,38,0,0,1,0,1,2,0,0,186,0,0,0,0,0,0
2018-06-30,1090101310071,1,52,0,1,25000.0,1,1,248,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2018-06-30,1090101323148,1,27,0,0,5000.0,3,3,72,0,0,1,0,1,2,0,0,56,0,0,0,0,0,0
2018-06-30,1090101444905,1,33,1,0,23000.0,0,37,3,0,0,1,0,1,3,0,0,228,0,0,0,0,0,0
2018-06-30,1090101468162,1,51,1,1,15000.0,0,0,50,0,0,0,0,1,2,0,0,215,0,0,0,0,0,0
2018-06-30,1090101506251,1,32,1,0,8000.0,5,5,66,0,0,1,0,1,2,0,0,190,0,0,0,0,0,0
2018-06-30,1090101562801,1,42,1,0,20100.0,0,0,32,0,0,1,0,1,2,0,0,384,0,0,0,0,0,0
2018-06-30,1090200026808,0,68,1,0,31000.0,6,96,76,0,0,0,0,1,1,0,0,429,0,0,0,0,0,0
2018-06-30,1090200065412,0,65,1,0,9000.0,0,74,69,0,0,1,0,1,3,0,0,181,0,0,0,0,0,0
2018-06-30,1090200076074,0,39,1,0,5000.0,0,0,3,1,0,0,0,1,2,0,0,59,0,0,0,0,0,0
2018-06-30,1090200079111,0,51,0,0,50000.0,0,17,69,0,0,1,0,1,2,0,0,425,0,0,0,0,0,0
2018-06-30,1090200085430,0,70,0,0,15000.0,0,0,9,0,0,1,0,1,1,0,0,344,0,0,0,0,0,0
2018-06-30,1090200168700,0,52,0,0,31000.0,0,0,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-30,1090200169781,0,71,0,0,40000.0,6,6,3,0,0,0,0,1,0,0,0,230,0,0,0,0,1,4
2018-06-30,1090200174025,0,61,1,0,10000.0,0,0,0,0,0,1,0,1,1,0,0,173,0,0,0,0,0,0
2018-06-30,1090200181731,0,43,1,0,3000.0,2,45,2,0,0,1,0,1,2,1,0,48,0,0,0,0,0,0
2018-06-30,1090200199516,0,66,1,1,40000.0,3,3,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-30,1090200256099,0,61,1,1,50000.0,6,6,69,0,0,1,0,1,1,0,0,312,0,0,0,0,1,7
2018-06-30,1090200290220,0,60,1,0,70000.0,0,56,76,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
2018-06-30,1090200293610,0,67,0,1,20000.0,6,84,2,0,0,1,0,1,1,0,0,244,0,0,0,0,0,0
2018-06-30,1090200308960,0,62,0,0,15500.0,6,6,3,0,0,0,0,1,2,0,0,135,0,0,0,0,1,4
2018-06-30,1090200315656,0,52,1,0,8400.0,7,7,26,0,0,1,0,1,1,0,0,101,0,0,0,0,0,0
2018-06-30,1090200338885,0,62,0,1,40000.0,6,40,46,0,0,0,0,1,0,0,0,418,0,0,0,0,1,5
2018-06-30,1090200351041,0,47,0,0,5000.0,0,90,1,0,0,1,0,1,3,0,0,25,0,0,0,0,0,0
2018-06-30,1090200435341,0,69,1,1,19000.0,0,34,76,0,0,0,0,1,2,0,0,217,0,0,0,0,0,0
2018-06-30,1090200455415,0,43,0,1,15000.0,0,0,1,1,0,0,0,1,2,0,0,137,0,0,0,0,0,0
2018-06-30,1090200460737,0,39,1,0,6000.0,0,0,8,0,0,1,0,1,3,0,0,44,0,0,0,0,0,0
2018-06-30,1090200479802,0,51,1,0,10000.0,6,6,26,0,0,1,0,1,3,0,0,59,0,0,0,0,0,0
2018-06-30,1090200483141,0,51,1,0,16800.0,4,4,69,0,0,1,0,1,1,0,0,219,0,0,0,0,1,5
2018-06-30,1090200489034,0,33,1,0,14000.0,3,13,47,0,0,1,0,1,2,0,0,146,0,0,0,0,0,0
2018-06-30,1090200494585,0,63,0,0,20000.0,6,6,15,0,0,1,0,1,2,0,0,122,0,0,0,0,0,0
2018-06-30,1090200495611,0,57,0,0,31000.0,6,6,46,0,0,0,0,1,0,0,0,65,0,0,0,0,1,4
2018-06-30,1090200497886,0,51,1,0,16000.0,0,0,46,0,0,0,0,1,1,0,0,229,0,0,0,0,0,0
2018-06-30,1090200499331,0,36,1,0,15000.0,4,4,18,0,0,0,0,1,3,0,0,152,0,0,0,0,0,0
2018-06-30,1090200506982,0,39,1,0,7000.0,8,8,2,0,0,1,0,1,3,0,0,21,0,0,0,0,0,0
2018-06-30,1090200508241,0,55,1,0,35000.0,6,17,3,0,0,0,0,1,1,0,0,446,0,0,0,0,1,4
2018-06-30,1090200509019,0,28,1,0,30000.0,6,6,69,0,0,1,0,1,1,0,0,142,0,0,0,0,1,7
2018-06-30,1090200515787,0,34,0,0,6500.0,6,6,15,0,0,1,0,1,3,1,0,73,0,0,0,0,0,0
2018-06-30,1090200528030,0,28,1,0,25500.0,8,8,76,0,0,0,0,1,0,0,0,373,0,0,0,0,0,0
2018-06-30,1090200529630,0,67,1,0,9000.0,0,7,17,0,0,1,0,1,2,0,0,28,0,0,0,0,0,0
2018-06-30,1090200529915,0,43,0,0,33000.0,6,6,46,1,0,0,0,1,1,0,0,137,0,0,0,0,1,5
2018-06-30,1090200530280,0,33,0,0,40000.0,6,6,61,0,0,1,0,1,1,0,0,328,0,0,0,0,0,0
2018-06-30,1090200531057,0,47,0,1,5000.0,6,6,61,0,0,1,0,1,1,0,0,60,0,0,0,0,1,3
2018-06-30,1090200531162,0,54,0,0,90000.0,6,6,26,0,0,1,0,1,1,0,0,367,0,0,0,0,1,3
2018-06-30,1090200532100,0,63,1,0,1000.0,6,6,46,0,0,0,0,1,2,1,0,27,0,0,0,0,1,4
2018-06-30,1090200532401,0,61,0,1,2000.0,5,5,76,0,0,0,0,1,3,0,0,13,0,0,0,0,1,3
2018-06-30,1090200532452,0,59,1,0,5000.0,5,5,69,0,0,1,0,1,2,0,0,115,0,0,0,0,0,0
2018-06-30,1090200533807,0,34,0,0,5000.0,5,5,18,0,0,0,0,1,2,0,0,122,0,0,0,0,0,0
2018-06-30,1090200536156,0,40,1,0,3000.0,0,0,61,0,0,1,0,1,1,0,0,82,0,0,0,0,0,0
2018-06-30,1090200537268,0,58,1,0,30000.0,1,1,3,0,0,1,0,1,3,0,0,661,0,0,0,0,0,0
2018-06-30,1090200537489,0,55,1,0,5000.0,2,2,3,0,0,1,0,1,2,0,0,19,0,0,0,0,0,0
2018-06-30,1090200538434,0,40,0,0,10000.0,1,1,46,0,0,0,0,1,1,0,0,200,0,0,0,0,0,0
2018-06-30,1090200540471,0,55,1,0,35000.0,1,1,3,0,0,1,0,1,2,0,0,673,0,0,0,0,0,0
2018-06-30,1090200541125,0,43,1,0,10000.0,0,0,3,0,0,0,0,1,1,0,0,219,0,0,0,0,0,0
2018-06-30,1090200541281,0,29,0,0,500.0,0,0,1,1,0,1,0,1,2,0,0,18,0,0,0,0,0,0
2018-06-30,1090300000639,1,48,1,0,29500.0,7,67,40,0,0,1,0,1,4,0,0,438,0,0,0,0,0,0
2018-06-30,1090300003425,0,52,1,0,120000.0,3,46,14,0,0,1,0,1,2,0,0,753,0,0,0,0,0,0
2018-06-30,1090300003883,0,52,0,0,120000.0,4,19,14,1,0,1,0,1,2,0,0,736,0,0,0,0,0,0
2018-06-30,1090300005525,0,72,1,1,35000.0,4,47,11,0,0,0,0,1,3,0,0,176,0,0,0,0,0,0
2018-06-30,1090300005819,0,56,1,0,15000.0,4,39,8,1,0,1,0,1,3,0,0,204,0,0,0,0,0,0
2018-06-30,1090300007919,0,53,1,0,120000.0,0,78,18,0,0,1,0,1,1,0,0,219,0,0,0,0,0,0
2018-06-30,1090300008711,0,66,1,1,8000.0,7,7,-2,0,0,1,0,1,3,0,0,52,0,0,0,0,0,0
2018-06-30,1090300010898,0,46,1,0,75000.0,19,19,15,0,0,1,0,1,2,0,0,124,0,0,0,0,1,2
2018-06-30,1090300015431,0,53,0,1,35000.0,19,69,12,0,0,1,0,1,2,0,0,90,0,0,0,0,1,17
2018-06-30,1090300018627,0,71,0,0,84500.0,25,90,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,15
2018-06-30,1090300019020,0,74,1,1,80000.0,49,49,18,0,0,1,0,1,0,0,0,0,0,0,0,0,1,17
2018-06-30,1090300024937,0,62,1,0,70000.0,4,84,8,0,0,1,0,1,2,0,0,351,0,0,0,0,0,0
2018-06-30,1090300027251,0,68,1,1,15000.0,10,10,-2,0,0,1,0,1,4,1,0,175,0,0,0,0,1,9
2018-06-30,1090300030945,0,78,0,1,21000.0,6,6,14,0,0,1,0,1,3,0,0,23,0,0,0,0,0,0
2018-06-30,1090300037125,0,59,1,0,15000.0,11,11,14,1,0,1,0,1,1,0,0,98,0,0,0,0,0,0
2018-06-30,1090300037214,0,70,1,1,10000.0,8,27,14,1,0,1,0,1,2,0,0,63,0,0,0,0,0,0
2018-06-30,1090300037842,0,61,0,0,30000.0,8,8,12,0,0,1,0,1,2,0,0,468,0,0,0,0,1,4
2018-06-30,1090300039209,0,65,1,0,92000.0,3,84,17,0,0,1,0,1,1,0,0,324,0,0,0,0,0,0
2018-06-30,1090300039811,0,64,1,1,31000.0,5,73,14,0,0,1,0,1,1,1,0,93,0,0,0,0,0,0
2018-06-30,1090300042633,0,49,0,0,70000.0,4,92,18,0,0,1,0,1,3,0,0,838,0,0,0,0,0,0
2018-06-30,1090300044652,0,51,1,0,50000.0,5,5,12,0,0,1,0,1,0,0,0,569,0,0,0,0,1,4
2018-06-30,1090300046027,0,60,1,0,10000.0,4,67,14,0,0,1,0,1,3,0,0,242,0,0,0,0,0,0
2018-06-30,1090300048364,0,69,0,0,10000.0,8,75,12,0,0,1,0,1,2,0,0,100,0,0,0,0,1,7
2018-06-30,1090300049093,0,44,1,0,66000.0,1,39,-2,0,0,1,0,1,0,0,0,204,0,0,0,0,0,0
2018-06-30,1090300049310,0,67,0,1,4000.0,4,84,5,0,0,1,0,1,2,0,0,34,0,0,0,0,0,0
2018-06-30,1090300050687,0,65,1,1,210000.0,9,61,18,0,0,1,0,1,0,0,0,1558,0,0,0,0,0,0
2018-06-30,1090300060127,0,74,0,1,25000.0,1,41,93,0,0,1,0,1,3,0,0,463,0,0,0,0,0,0
2018-06-30,1090300067644,0,44,0,0,69000.0,5,45,14,0,0,1,0,1,2,0,0,581,0,0,0,0,0,0
2018-06-30,1090300068071,0,61,1,0,12000.0,11,11,8,0,0,1,0,1,2,0,0,60,0,0,0,0,1,11
2018-06-30,1090300077712,0,64,0,0,220000.0,3,26,18,0,0,1,0,1,0,0,0,244,0,0,0,0,0,0
2018-06-30,1090300077933,0,68,0,1,10000.0,0,72,18,0,0,1,0,2,3,0,0,897,0,0,0,0,0,0
2018-06-30,1090300079430,0,40,1,0,117000.0,24,24,18,0,0,1,0,1,2,0,0,0,0,0,0,0,1,17
2018-06-30,1090300082384,0,61,0,1,13000.0,5,14,-2,0,0,1,0,1,4,0,0,176,0,0,0,0,0,0
2018-06-30,1090300085006,0,63,1,0,35000.0,17,17,1,0,0,1,0,1,0,0,0,127,0,0,0,0,0,0
2018-06-30,1090300087262,0,64,1,0,247000.0,2,41,18,0,0,1,0,1,1,0,0,1614,0,0,0,0,0,0
2018-06-30,1090300089681,0,56,0,0,170000.0,19,45,100,0,0,1,0,1,1,0,0,1604,0,0,0,0,0,0
2018-06-30,1090300091472,0,39,0,1,29000.0,12,12,14,0,0,1,0,1,1,0,0,297,0,0,0,0,1,12
2018-06-30,1090300094901,0,49,1,0,49500.0,4,4,51,0,0,1,0,1,2,0,0,180,0,0,0,0,0,0
2018-06-30,1090300098299,0,62,0,0,5000.0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2018-06-30,1090300098876,0,59,1,1,20000.0,12,15,12,0,0,1,0,2,0,0,0,883,0,0,0,0,1,4
2018-06-30,1090300103560,0,55,1,0,18000.0,12,97,4,0,0,1,0,1,2,0,0,56,0,0,0,0,1,7
2018-06-30,1090300107832,0,71,1,1,10000.0,7,73,12,0,0,1,0,1,2,0,0,95,0,0,0,0,1,4
2018-06-30,1090300109061,0,76,0,0,48500.0,0,17,12,0,0,1,0,1,0,0,0,542,0,0,0,0,0,0
2018-06-30,1090300109860,0,55,1,0,12000.0,1,9,-2,0,0,1,0,1,2,0,0,75,0,0,0,0,0,0
2018-06-30,1090300113701,0,48,1,0,30000.0,9,9,-2,0,0,1,0,1,0,0,0,43,0,0,0,0,1,9
2018-06-30,1090300115584,0,59,1,1,27000.0,8,32,60,0,0,1,0,1,0,0,0,287,0,0,0,0,0,0
2018-06-30,1090300116041,0,46,1,0,50000.0,32,77,60,0,0,1,0,1,2,0,0,0,0,0,0,0,1,16
2018-06-30,1090300116432,0,59,1,0,33800.0,7,23,100,1,0,1,0,1,3,0,0,63,0,0,0,0,0,0
2018-06-30,1090300125407,0,69,0,0,12000.0,9,38,24,0,0,1,0,2,2,0,0,336,0,0,0,0,1,7
2018-06-30,1090300126187,0,62,1,0,40000.0,7,61,100,0,0,1,0,1,2,1,0,404,0,0,0,0,0,0
2018-06-30,1090300126705,0,52,0,1,26000.0,1,14,12,0,0,1,0,1,3,0,0,208,0,0,0,0,0,0
2018-06-30,1090300133531,0,54,1,0,35000.0,6,6,12,0,0,1,0,1,3,0,0,263,0,0,0,0,1,4
2018-06-30,1090300137723,0,58,0,1,130000.0,28,86,18,0,0,1,0,1,0,0,0,141,0,0,0,0,1,17
2018-06-30,1090300140317,0,40,1,0,40000.0,10,25,28,0,0,1,0,1,2,1,0,174,0,0,0,0,1,11
2018-06-30,1090300142140,0,39,1,0,80000.0,23,49,18,0,0,1,0,1,0,0,0,123,0,0,0,0,1,17
2018-06-30,1090300144185,0,70,0,1,70000.0,16,16,18,0,0,1,0,1,2,0,0,0,0,0,0,0,1,17
2018-06-30,1090300144401,0,62,0,1,50000.0,5,117,18,0,0,1,0,1,1,0,0,179,0,0,0,0,0,0
2018-06-30,1090300147931,0,65,0,0,30000.0,8,98,4,1,0,1,0,1,2,0,0,343,0,0,0,0,0,0
2018-06-30,1090300147974,0,52,0,0,20000.0,0,7,51,0,0,1,0,1,2,0,0,542,0,0,0,0,0,0
2018-06-30,1090300153729,0,45,1,0,30000.0,1,1,9,0,0,1,0,1,1,0,0,265,0,0,0,0,0,0
2018-06-30,1090300155918,0,48,1,1,25100.0,11,85,14,0,0,1,0,1,0,0,0,181,0,0,0,0,1,12
2018-06-30,1090300161705,0,36,0,0,30000.0,3,3,100,0,0,1,0,1,0,0,0,507,0,0,0,0,0,0
2018-06-30,1090300165158,0,64,1,1,40000.0,13,13,-2,0,0,1,0,1,1,0,0,385,0,0,0,0,1,7
2018-06-30,1090300165514,0,67,1,1,21701.34,10,57,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-30,1090300165620,0,68,1,1,28000.0,2,88,100,1,0,1,0,1,1,0,0,222,0,0,0,0,0,0
2018-06-30,1090300167886,0,55,0,0,50000.0,1,87,8,0,0,1,0,2,2,0,0,267,0,0,0,0,0,0
2018-06-30,1090300168840,0,56,1,0,28000.0,16,77,12,0,0,1,0,1,1,0,0,126,0,0,0,0,0,0
