Fecha Cierre,Client_ID,Resident_Iquitos,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2019-02-28,1090400044300,1,68,1,1,15000.0,1,22,72,0,0,0,0,1,4,0,0,117,0,0,0,0,0,0
2019-02-28,1090400045012,1,43,0,0,7600.0,2,11,49,0,0,0,0,1,3,0,0,102,0,0,0,0,0,0
2019-02-28,1090400047546,1,71,1,1,100000.0,4,4,72,0,0,0,0,1,1,0,0,1085,0,0,0,0,0,0
2019-02-28,1090400048488,0,72,0,1,30000.0,6,11,74,0,0,0,0,2,1,0,0,1711,0,0,0,0,0,0
2019-02-28,1090400053414,1,49,0,1,60000.0,4,45,72,0,0,0,0,1,1,0,0,717,0,0,0,0,0,0
2019-02-28,1090400054089,1,47,1,1,29000.0,5,100,37,0,0,0,0,1,3,0,0,45,0,0,0,0,0,0
2019-02-28,1090400055808,1,53,1,1,5000.0,5,13,32,0,0,0,0,2,3,0,0,698,0,0,0,0,0,0
2019-02-28,1090400067211,0,54,1,0,37000.0,12,75,32,0,0,0,0,1,2,0,0,47,0,0,0,0,0,0
2019-02-28,1090400070262,1,51,0,0,10000.0,0,94,37,0,0,0,0,2,1,0,0,267,0,0,0,0,0,0
2019-02-28,1090400072761,1,63,0,1,75000.0,4,55,72,0,0,0,0,1,1,0,0,391,0,0,0,0,0,0
2019-02-28,1090400078760,0,53,0,0,6500.0,4,25,32,0,0,0,0,1,2,0,0,104,0,0,0,0,1,3
2019-02-28,1090400079464,1,51,1,0,20000.0,3,25,46,0,0,0,0,1,3,0,0,10,0,0,0,0,0,0
2019-02-28,1090400083526,0,44,0,0,3950.0,4,57,74,0,0,0,0,2,2,0,0,265,0,0,0,0,0,0
2019-02-28,1090400084310,1,59,0,0,6000.0,18,18,91,0,0,0,0,1,3,0,0,38,0,0,0,0,1,18
2019-02-28,1090400088480,1,57,1,0,40000.0,16,31,91,0,0,0,0,1,1,0,0,412,0,0,0,0,0,0
2019-02-28,1090400090174,1,39,0,0,50000.0,3,96,72,0,0,0,0,1,3,0,0,521,0,0,0,0,0,0
2019-02-28,1090400092151,0,47,1,0,50000.0,1,75,32,0,0,0,0,1,2,0,0,147,0,0,0,0,0,0
2019-02-28,1090400092312,1,53,0,0,19500.0,9,23,74,0,0,0,0,1,2,0,0,318,0,0,0,0,1,6
2019-02-28,1090400092894,0,39,1,0,35000.0,1,50,32,0,0,0,0,2,1,0,0,570,0,0,0,0,0,0
2019-02-28,1090400093491,1,39,0,0,100000.0,13,40,32,0,0,0,0,1,3,0,0,424,0,0,0,0,1,3
2019-02-28,1090400094013,1,35,1,0,40000.0,3,17,91,0,0,0,0,2,2,0,0,793,0,0,0,0,0,0
2019-02-28,1090400096717,1,33,0,0,39500.0,6,63,11,0,0,0,0,1,0,0,0,399,0,0,0,0,0,0
2019-02-28,1090400098639,1,53,1,0,15000.0,1,41,32,0,0,0,0,1,1,0,0,115,0,0,0,0,0,0
2019-02-28,1090400101800,1,31,1,0,10000.0,6,6,32,0,0,0,0,1,2,0,0,81,0,0,0,0,0,0
2019-02-28,1090400105619,0,56,0,1,25000.0,6,6,32,0,0,0,0,1,1,0,0,264,0,0,0,0,1,3
2019-02-28,1090400110272,0,46,0,0,13000.0,1,53,25,0,0,0,0,2,0,0,0,1038,0,0,0,0,0,0
2019-02-28,1090400111066,1,59,0,1,19500.0,8,24,16,0,0,0,0,1,2,0,0,282,0,0,0,0,0,0
2019-02-28,1090400112542,1,31,1,0,26000.0,7,17,46,0,0,0,0,1,2,0,0,214,0,0,0,0,0,0
2019-02-28,1090400112551,0,59,0,1,12000.0,1,65,91,0,0,0,0,2,2,0,0,931,0,0,0,0,0,0
2019-02-28,1090400113336,0,43,1,0,29500.0,11,28,32,0,0,0,0,1,1,0,0,250,0,0,0,0,0,0
2019-02-28,1090400113921,1,49,0,0,10200.0,4,55,72,0,0,0,0,1,2,0,0,86,0,0,0,0,0,0
2019-02-28,1090400120987,1,31,0,0,170000.0,0,84,74,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2019-02-28,1090400122122,1,64,0,1,165000.0,50,50,72,0,0,0,0,1,1,0,0,711,0,0,0,0,1,28
2019-02-28,1090400125288,1,37,1,0,39500.0,4,25,32,0,0,0,0,1,1,0,0,145,0,0,0,0,0,0
2019-02-28,1090400125369,1,74,0,1,105000.0,24,103,74,0,0,0,0,1,1,0,0,331,0,0,0,0,1,17
2019-02-28,1090400126314,1,30,1,0,28600.0,3,3,46,0,0,0,0,1,2,0,0,110,0,0,0,0,1,2
2019-02-28,1090400127078,1,45,1,0,13200.0,3,22,91,0,0,0,0,2,2,0,0,487,0,0,0,0,0,0
2019-02-28,1090400129356,1,33,0,0,38000.0,13,45,58,0,0,0,0,1,2,0,0,113,0,0,0,0,1,14
2019-02-28,1090400134236,1,31,1,0,35000.0,9,9,91,0,0,0,0,1,1,0,0,443,0,0,0,0,0,0
2019-02-28,1090400138991,1,39,1,0,6000.0,1,1,91,0,0,0,0,1,1,0,0,305,0,0,0,0,0,0
2019-02-28,1090400143791,1,31,1,0,25300.0,0,0,106,0,0,0,0,1,2,0,0,370,0,0,0,0,0,0
2019-02-28,1090400147231,1,40,0,0,70000.0,31,31,46,0,0,0,0,1,0,0,0,102,0,0,0,0,0,0
2019-02-28,1090400147796,1,40,0,0,70000.0,11,96,32,0,0,0,0,2,0,0,0,654,0,0,0,0,0,0
2019-02-28,1090400147826,0,35,1,0,43000.0,12,48,32,0,0,0,0,1,2,0,0,61,0,0,0,0,0,0
2019-02-28,1090400148571,0,63,0,0,5000.0,6,6,32,0,0,0,0,1,3,0,0,81,0,0,0,0,1,3
2019-02-28,1090400148946,1,59,0,1,5000.0,8,8,91,0,0,0,0,1,1,0,0,34,0,0,0,0,0,0
2019-02-28,1090400155268,1,31,1,0,29500.0,9,9,49,0,0,0,0,1,0,0,0,143,0,0,0,0,0,0
2019-02-28,1090400155659,1,71,1,0,10000.0,3,74,74,0,0,0,0,1,3,0,0,125,0,0,0,0,0,0
2019-02-28,1090400160296,1,36,1,0,55000.0,34,34,46,0,0,0,0,1,2,0,0,34,0,0,0,0,1,9
2019-03-31,1090100011401,1,60,1,0,17000.0,1,9,47,1,1,1,1,2,2,1,1,308,1,1,2,2,0,0
2019-03-31,1090100037206,1,65,1,1,10000.0,0,82,50,1,1,0,0,1,1,1,1,310,1,1,2,2,0,0
2019-03-31,1090100042293,1,65,0,1,21000.0,12,12,38,1,1,1,1,1,2,0,0,295,1,1,0,0,0,0
2019-03-31,1090100051080,1,69,0,1,59000.0,5,93,12,1,1,1,1,1,0,0,0,450,1,1,0,0,0,0
2019-03-31,1090100053503,1,60,0,0,3500.0,4,9,18,1,1,1,1,2,1,0,1,208,1,1,2,2,1,2
2019-03-31,1090100075493,0,71,1,0,7500.0,2,10,33,1,1,0,0,2,0,0,1,275,1,1,1,1,0,0
2019-03-31,1090100097187,1,47,1,0,21000.0,5,5,26,1,1,1,1,1,1,0,1,58,1,1,0,1,0,0
2019-03-31,1090100112968,1,53,1,1,15000.0,6,6,68,1,1,1,0,1,1,1,1,245,1,1,0,0,0,0
2019-03-31,1090100115738,1,59,1,1,36000.0,7,7,38,1,1,1,1,1,1,0,0,334,1,1,0,0,0,0
2019-03-31,1090100118885,1,62,1,0,29000.0,3,3,50,1,1,0,0,1,3,0,0,363,1,1,0,0,0,0
2019-03-31,1090100136956,1,57,1,0,5000.0,0,92,18,1,0,1,1,1,1,0,0,56,1,1,0,0,0,0
2019-03-31,1090100148776,1,44,1,0,19000.0,10,10,38,1,1,0,0,1,3,0,0,50,1,1,0,0,0,0
2019-03-31,1090100149501,1,67,1,0,29000.0,10,10,19,1,1,1,1,1,3,0,0,444,1,1,0,0,0,0
2019-03-31,1090100161462,1,58,1,1,2000.0,4,4,33,1,0,1,0,1,1,0,0,34,1,1,0,0,0,0
2019-03-31,1090100164216,1,67,1,1,45000.0,0,0,59,1,1,1,1,1,2,0,0,455,1,1,0,0,0,0
2019-03-31,1090100168513,1,62,1,1,8700.0,3,19,59,1,1,1,1,2,2,0,1,274,1,1,2,2,0,0
2019-03-31,1090100178969,1,48,1,0,6500.0,2,8,38,1,1,1,1,1,1,0,1,176,1,1,1,1,0,0
2019-03-31,1090100189511,1,44,0,0,9000.0,0,6,33,1,1,1,1,2,2,2,2,237,1,1,1,1,0,0
2019-03-31,1090100199486,1,78,1,0,5000.0,6,6,75,1,1,1,1,1,2,1,1,47,1,1,0,0,1,7
2019-03-31,1090100208451,1,61,1,0,42000.0,10,10,33,1,1,1,1,1,1,0,0,443,1,1,0,0,1,9
2019-03-31,1090100214469,1,54,1,1,14000.0,6,6,33,1,1,1,1,1,2,0,0,307,1,1,0,0,0,0
2019-03-31,1090100248754,0,57,1,1,40000.0,3,3,26,1,1,1,1,1,1,0,0,153,1,1,0,1,0,0
2019-03-31,1090100253456,1,76,1,0,4000.0,10,10,59,1,1,1,1,1,1,1,1,26,1,1,0,0,1,4
2019-03-31,1090100284271,1,69,1,0,10000.0,0,63,50,1,1,0,0,1,2,0,0,247,1,1,0,0,0,0
2019-03-31,1090100285137,1,49,0,0,55000.0,3,3,8,1,1,1,1,1,2,0,0,102,1,1,0,1,0,0
2019-03-31,1090100287806,1,42,1,1,6500.0,1,11,26,1,1,1,1,2,1,0,0,366,1,1,2,2,0,0
2019-03-31,1090100305049,0,54,0,0,29000.0,6,6,33,1,1,1,0,1,1,1,1,137,1,1,0,0,0,0
2019-03-31,1090100306169,1,65,0,1,15000.0,2,2,5,1,1,0,0,1,2,0,0,455,1,0,0,0,0,0
2019-03-31,1090100315206,1,67,0,1,39000.0,4,54,12,1,1,1,1,1,1,0,0,156,1,1,0,0,0,0
2019-03-31,1090100330213,1,61,0,0,39000.0,0,7,38,1,1,0,0,1,1,0,0,498,1,1,1,1,0,0
2019-03-31,1090100345709,1,54,1,0,5000.0,1,5,47,1,1,0,0,2,1,1,2,253,0,0,1,2,0,0
2019-03-31,1090100356778,1,48,0,0,20000.0,9,9,59,1,1,1,1,1,1,0,1,75,1,1,0,0,0,0
2019-03-31,1090100366048,1,44,0,0,5000.0,0,79,105,1,1,0,1,2,1,0,0,285,1,1,1,1,0,0
2019-03-31,1090100375896,1,46,1,0,200000.0,14,14,8,1,1,1,1,1,1,0,0,1155,1,1,0,0,1,12
2019-03-31,1090100377490,1,76,0,1,60000.0,6,95,47,1,1,1,1,1,1,0,0,332,1,1,0,0,0,0
2019-03-31,1090100377627,1,56,1,0,29999.0,2,8,12,0,1,1,1,1,2,0,1,401,1,1,1,1,0,0
2019-03-31,1090100378771,1,43,0,1,39000.0,4,4,81,1,1,1,1,1,4,0,0,117,1,1,0,0,0,0
2019-03-31,1090100381438,1,47,0,0,8000.0,4,4,49,1,1,1,1,1,1,0,1,48,1,1,0,1,0,0
2019-03-31,1090100410098,1,50,1,1,25627.58,23,59,33,0,0,1,1,1,2,0,0,46,1,1,0,0,1,9
2019-03-31,1090100412058,1,56,0,1,26000.0,3,3,38,1,1,0,0,1,5,0,0,144,1,1,0,0,1,2
2019-03-31,1090100428451,1,63,0,0,35000.0,0,37,12,1,1,1,1,1,2,0,0,230,1,1,1,1,0,0
2019-03-31,1090100466301,1,39,1,0,29500.0,1,1,26,1,0,1,1,1,2,1,0,650,1,1,0,0,0,0
2019-03-31,1090100492647,1,40,1,0,37700.0,1,10,107,1,1,0,0,1,1,0,0,766,1,1,1,1,0,0
2019-03-31,1090100509221,1,43,1,1,9100.0,0,0,19,1,1,1,1,1,3,0,0,28,1,1,0,0,0,0
2019-03-31,1090100524654,1,50,1,1,5100.0,2,2,12,1,1,1,1,1,3,0,0,175,1,1,0,0,0,0
2019-03-31,1090100532720,1,61,0,1,29000.0,0,66,59,1,1,1,1,1,3,0,0,84,1,1,0,0,0,0
2019-03-31,1090100539333,1,68,1,1,10001.0,0,69,92,1,1,1,1,1,1,1,1,66,1,1,0,1,0,0
2019-03-31,1090100542334,1,54,0,0,18500.0,7,7,49,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0
2019-03-31,1090100545856,1,69,0,0,16000.0,9,9,38,1,1,0,0,1,1,0,0,219,1,1,0,0,0,0
2019-03-31,1090100552178,1,38,1,0,60000.0,6,45,92,1,1,1,1,1,3,0,0,0,1,1,0,0,0,0
2019-03-31,1090100571938,1,58,1,1,22000.0,0,0,33,1,1,1,0,1,1,0,0,418,1,1,1,1,0,0
2019-03-31,1090100581178,1,44,1,0,31000.0,36,36,81,1,1,1,1,1,0,0,0,66,1,1,0,0,0,0
2019-03-31,1090100588831,1,38,1,0,30100.0,8,8,12,1,1,1,1,1,0,0,0,406,1,1,0,0,0,0
2019-03-31,1090100626589,0,43,1,0,30000.0,2,2,26,1,1,1,1,1,1,0,1,825,1,1,1,1,0,0
2019-03-31,1090100626619,1,39,1,1,4500.0,7,7,17,1,1,1,1,1,4,0,0,110,1,1,0,0,0,0
2019-03-31,1090100628786,1,42,1,0,59000.0,1,49,59,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
2019-03-31,1090100645800,1,40,1,0,30100.0,8,8,33,1,1,1,1,1,2,1,0,273,1,1,0,0,0,0
2019-03-31,1090100647314,1,58,1,0,25000.0,0,0,18,1,1,1,1,1,2,0,0,21,1,1,0,0,0,0
2019-03-31,1090100654418,1,58,0,0,590000.0,1,125,92,1,1,1,1,1,2,0,0,6244,1,1,0,0,0,0
2019-03-31,1090100667013,1,39,1,0,40000.0,5,14,68,1,1,1,0,1,1,0,0,114,1,1,0,1,0,0
2019-03-31,1090100681903,1,36,1,0,150000.0,1,1,38,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0
2019-03-31,1090100699071,1,59,0,0,5000.0,3,91,75,1,1,1,1,1,1,0,0,70,1,1,0,0,0,0
2019-03-31,1090100703346,1,43,0,0,20000.0,6,6,92,1,1,1,1,1,1,1,1,411,1,1,0,0,0,0
2019-03-31,1090100705861,1,64,1,0,3000.0,11,11,47,1,0,1,0,1,2,0,0,12,1,1,0,0,1,11
2019-03-31,1090100711322,1,50,0,0,7000.0,5,5,92,1,1,1,1,1,4,0,1,20,1,1,0,0,0,0
2019-03-31,1090100725439,1,43,1,0,28000.0,6,29,26,1,1,1,1,1,1,0,0,544,1,1,0,0,0,0
2019-03-31,1090100748285,1,47,1,0,30000.0,8,108,59,1,1,1,1,1,1,0,0,75,1,1,0,0,0,0
2019-03-31,1090100751146,1,52,1,1,26000.0,8,8,38,1,1,1,0,1,1,1,1,136,1,1,0,0,0,0
2019-03-31,1090100768936,1,38,1,0,7000.0,6,6,38,1,1,1,0,1,3,0,0,153,1,1,0,0,0,0
2019-03-31,1090100773221,1,54,1,0,40000.0,9,89,33,1,1,1,1,1,2,0,0,430,1,1,0,0,0,0
2019-03-31,1090100782181,1,38,1,0,59069.0,12,12,5,1,1,0,0,1,1,1,1,0,1,0,0,0,1,4
2019-03-31,1090100810851,1,44,1,0,59900.0,9,9,12,1,1,1,1,1,0,0,0,759,1,1,0,0,1,9
2019-03-31,1090100827851,1,46,0,1,8000.0,3,3,26,1,1,1,1,1,2,0,0,90,1,1,0,0,0,0
2019-03-31,1090100837300,1,41,0,0,50000.0,2,2,33,1,1,1,1,1,0,0,0,1667,1,1,0,0,0,0
2019-03-31,1090100942642,1,65,1,0,5000.0,2,2,18,1,1,1,1,1,2,0,0,173,0,0,0,0,0,0
2019-03-31,1090100957402,1,32,1,0,2000.0,11,11,38,1,1,1,0,1,2,1,1,0,1,1,0,0,1,3
2019-03-31,1090100970492,1,51,0,0,39000.0,2,3,59,1,1,1,1,1,1,0,0,838,1,1,1,0,0,0
2019-03-31,1090100970671,0,56,0,0,40000.0,6,97,33,1,1,0,0,1,0,0,1,455,1,1,0,0,1,4
2019-03-31,1090100980595,1,41,1,0,5000.0,3,24,26,1,1,1,1,1,2,0,0,97,1,1,0,1,0,0
2019-03-31,1090100996866,0,33,0,0,70000.0,8,8,62,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
2019-03-31,1090101007157,1,34,0,0,3000.0,2,3,26,1,1,1,1,2,3,1,2,596,1,1,2,1,1,3
2019-03-31,1090101017691,1,40,0,0,15000.0,1,1,68,1,1,1,0,1,3,0,0,592,1,1,0,0,0,0
2019-03-31,1090101019473,1,54,0,0,25100.0,10,61,26,1,1,1,1,1,1,1,1,53,1,1,0,0,0,0
2019-03-31,1090101024256,1,34,1,0,50000.0,6,6,26,1,1,1,1,1,3,0,0,553,1,1,0,0,1,3
2019-03-31,1090101030825,1,37,1,0,35000.0,4,4,12,1,1,1,1,1,2,0,1,504,1,1,0,0,0,0
2019-03-31,1090101039717,1,56,1,0,26000.0,7,24,38,1,1,1,1,1,2,1,1,572,1,1,0,0,0,0
2019-03-31,1090101101862,0,58,0,1,19500.0,4,79,33,1,1,0,0,1,1,0,0,441,1,1,0,1,1,4
2019-03-31,1090101102427,1,35,1,0,44000.0,6,6,38,1,1,1,0,1,0,0,0,87,1,1,0,0,0,0
2019-03-31,1090101140230,1,46,1,0,20000.0,6,6,92,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0
2019-03-31,1090101205676,1,59,1,0,15000.0,3,3,5,1,1,0,0,1,2,0,0,181,1,0,0,1,0,0
2019-03-31,1090101208951,1,42,0,0,12000.0,6,9,105,1,1,0,1,2,1,0,0,522,1,1,2,2,0,0
2019-03-31,1090101233416,0,69,1,0,35000.0,2,2,9,1,1,1,1,1,1,0,0,275,1,1,0,0,0,0
2019-03-31,1090101277472,1,64,0,1,35000.0,5,78,38,1,1,1,1,1,0,0,0,546,1,1,0,0,0,0
2019-03-31,1090101287249,1,44,1,0,35000.0,9,9,38,1,1,1,1,1,0,0,0,60,1,1,0,0,0,0
2019-03-31,1090101337688,1,37,0,1,10100.0,3,3,33,1,1,1,1,1,4,1,1,0,1,1,0,2,0,0
2019-03-31,1090101342916,0,54,0,0,4500.0,10,10,24,0,0,1,1,1,4,0,0,25,1,1,0,0,0,0
2019-03-31,1090101348043,1,39,0,0,19500.0,12,12,73,1,1,1,1,1,1,0,1,129,1,1,0,0,1,7
2019-03-31,1090101360850,1,35,1,1,15000.0,4,4,59,1,1,1,1,1,3,0,0,418,1,1,0,0,0,0
2019-03-31,1090101367676,1,34,0,0,5000.0,1,1,1,1,1,1,1,1,3,0,0,196,0,0,0,0,0,0
2019-03-31,1090101390201,1,47,1,0,29000.0,2,2,92,1,1,1,1,1,3,0,0,481,1,1,0,0,0,0
2019-03-31,1090101390341,1,29,0,0,45400.0,7,7,59,1,1,1,1,1,0,0,0,798,1,1,0,0,0,0
2019-03-31,1090101408402,1,37,0,0,7800.0,6,6,19,1,1,1,1,1,3,0,1,105,1,1,0,0,0,0
2019-03-31,1090101423436,0,76,0,1,50000.0,0,0,35,1,1,1,1,1,1,1,1,232,1,1,0,0,0,0
2019-03-31,1090101423916,1,31,0,0,19000.0,5,5,47,1,1,0,0,1,3,0,1,200,0,0,0,0,1,6
2019-03-31,1090101460773,1,36,1,1,29900.0,5,5,107,1,1,0,0,1,1,0,1,279,1,1,0,0,1,5
2019-03-31,1090101467654,0,35,0,0,19000.0,2,2,33,1,1,1,0,1,2,0,0,426,1,1,2,2,0,0
2019-03-31,1090101470167,0,31,1,0,20000.0,0,0,11,1,1,0,0,1,4,0,0,179,0,0,0,0,0,0
2019-03-31,1090101473131,1,44,1,0,29000.0,4,4,107,1,1,0,0,1,4,0,0,436,1,1,0,0,0,0
2019-03-31,1090101503910,1,55,1,0,15000.0,8,8,92,0,0,1,1,1,1,0,0,138,1,1,0,0,0,0
2019-03-31,1090101507605,1,45,1,0,10000.0,4,4,38,1,1,1,1,1,1,0,0,61,1,1,0,1,0,0
2019-03-31,1090101510941,1,34,0,0,16000.0,7,7,18,1,1,1,1,1,3,0,0,326,1,1,0,0,0,0
2019-03-31,1090101513478,1,64,1,0,29900.0,6,6,105,1,1,0,1,1,1,0,0,310,1,1,0,0,0,0
2019-03-31,1090101531191,1,29,1,0,30000.0,2,2,12,1,1,1,1,1,0,0,1,204,1,1,0,0,0,0
2019-03-31,1090101558480,1,31,0,0,39000.0,1,15,18,1,1,1,1,1,2,0,0,150,1,1,0,1,0,0
2019-03-31,1090101569139,1,44,0,0,35000.0,0,0,7,1,1,1,1,1,1,0,0,74,0,0,1,1,0,0
2019-03-31,1090200016250,0,66,0,1,5000.0,3,3,35,1,1,1,0,1,3,0,0,164,1,1,0,0,0,0
2019-03-31,1090200026549,0,73,0,1,20000.0,2,2,24,1,1,1,1,1,3,0,0,165,1,1,0,0,1,2
2019-03-31,1090200026841,0,51,0,1,73000.0,3,3,85,1,1,1,0,1,2,0,0,448,1,0,0,0,0,0
2019-03-31,1090200035629,0,63,0,0,21000.0,6,6,24,1,1,1,1,1,2,0,1,87,1,1,0,0,1,2
2019-03-31,1090200046205,0,59,1,1,18000.0,0,4,149,1,1,1,1,1,1,0,1,143,1,1,1,0,0,0
2019-03-31,1090200053601,0,61,0,1,90000.0,3,3,149,1,1,1,1,1,3,0,0,0,1,1,0,1,0,0
2019-03-31,1090200058599,0,45,0,0,69000.0,3,3,3,1,1,1,0,1,5,0,0,122,1,0,0,0,1,4
2019-03-31,1090200063622,0,44,1,1,35000.0,5,5,-6,1,1,1,1,1,0,0,0,241,1,1,0,0,0,0
2019-03-31,1090200087777,0,47,1,0,6000.0,1,1,14,1,0,1,1,1,1,0,0,72,1,1,0,0,0,0
2019-03-31,1090200091189,0,47,0,0,12000.0,10,10,24,1,1,1,1,1,1,0,1,134,1,1,0,0,1,10
2019-03-31,1090200098515,0,62,0,1,3000.0,7,7,78,1,1,1,1,1,3,0,0,11,1,1,0,0,0,0
2019-03-31,1090200099244,0,51,1,0,30500.0,0,0,14,1,1,1,1,1,3,0,1,292,1,1,0,0,0,0
2019-03-31,1090200126756,0,51,1,0,50000.0,3,3,12,1,1,0,0,1,3,0,0,364,1,1,0,0,0,0
2019-03-31,1090200131164,0,56,1,0,36000.0,1,1,2,1,1,1,1,1,1,0,0,203,0,0,0,0,0,0
2019-03-31,1090200150223,0,50,0,0,13000.0,8,39,85,1,1,1,0,1,4,1,1,106,1,0,0,0,0,0
2019-03-31,1090200154466,0,57,1,0,140000.0,3,3,149,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
2019-03-31,1090200184608,0,52,1,0,45000.0,0,70,85,1,1,1,0,1,3,0,0,611,1,0,0,0,0,0
2019-03-31,1090200194549,0,69,1,1,35000.0,1,1,9,1,1,1,1,1,2,0,0,1034,1,1,0,0,0,0
2019-03-31,1090200195651,0,55,0,0,3000.0,1,46,14,1,1,1,1,1,2,0,1,106,1,1,0,0,0,0
2019-03-31,1090200241946,0,43,0,0,35000.0,3,3,85,1,1,1,0,1,0,0,0,478,1,0,0,0,0,0
2019-03-31,1090200243981,0,43,1,0,110000.0,6,43,55,1,1,0,1,1,1,0,1,74,0,0,0,0,0,0
2019-03-31,1090200269387,0,40,1,0,7000.0,2,2,32,1,1,1,1,1,4,0,0,138,1,0,0,0,0,0
2019-03-31,1090200271837,0,72,0,0,230000.0,2,103,55,1,1,0,1,1,2,0,0,2429,0,0,0,0,0,0
2019-03-31,1090200303208,0,55,0,0,5000.0,0,8,133,1,1,1,1,1,1,0,0,49,1,1,1,1,0,0
2019-03-31,1090200303712,0,59,0,0,30000.0,4,4,55,1,1,0,1,1,1,1,1,2948,0,0,0,1,0,0
2019-03-31,1090200305391,0,62,1,0,55000.0,0,54,85,1,1,1,0,1,1,0,0,51,1,0,0,0,0,0
2019-03-31,1090200310603,0,51,1,0,220000.0,0,0,26,1,1,1,1,1,1,0,0,80,1,1,0,0,0,0
2019-03-31,1090200311057,0,60,0,1,5000.0,1,1,24,1,1,1,1,1,2,0,1,46,1,1,0,0,1,2
2019-03-31,1090200314871,0,47,0,0,42000.0,8,28,56,1,1,1,1,1,0,1,1,294,1,1,0,0,0,0
2019-03-31,1090200329533,0,70,0,0,70000.0,3,3,133,1,1,1,1,1,0,0,0,996,1,1,0,0,0,0
2019-03-31,1090200351911,0,34,1,0,200000.0,0,0,149,1,1,1,1,1,0,0,0,797,1,1,1,1,0,0
2019-03-31,1090200353001,0,42,1,0,60000.0,0,0,14,1,1,1,1,1,2,0,0,587,1,1,0,0,0,0
2019-03-31,1090200355208,0,39,0,0,35000.0,3,3,24,1,1,1,1,1,2,0,0,174,1,1,0,0,1,2
2019-03-31,1090200357332,0,59,0,0,15000.0,2,51,133,1,1,1,1,1,2,0,0,286,1,1,0,0,0,0
2019-03-31,1090200359190,0,38,0,0,3000.0,1,1,6,1,1,1,1,1,2,0,0,137,1,1,0,0,0,0
2019-03-31,1090200371912,0,56,1,0,49500.0,9,52,26,1,1,1,1,1,1,1,1,299,1,1,0,0,0,0
2019-03-31,1090200373583,0,55,0,0,12000.0,6,6,133,1,1,1,1,1,2,0,0,289,1,1,0,0,0,0
2019-03-31,1090200403521,0,64,1,1,15000.0,6,6,55,1,1,0,1,1,3,0,0,315,0,0,0,0,0,0
2019-03-31,1090200413178,0,50,0,0,3000.0,0,0,6,1,1,1,1,1,1,0,0,56,1,1,0,0,0,0
2019-03-31,1090200418803,0,63,1,0,50000.0,5,66,35,1,1,1,0,1,2,0,0,514,1,1,0,0,0,0
2019-03-31,1090200419591,0,56,1,1,15000.0,8,8,10,1,1,1,0,1,3,1,1,186,1,1,0,0,0,0
2019-03-31,1090200429741,0,50,1,0,30000.0,11,11,133,1,1,1,1,1,0,0,0,92,1,1,0,0,0,0
2019-03-31,1090200431770,0,59,1,0,17000.0,16,16,55,1,0,0,1,1,2,0,0,114,0,0,0,0,0,0
2019-03-31,1090200432148,0,30,1,0,2000.0,3,3,6,1,1,1,1,1,1,0,0,20,1,1,0,1,0,0
2019-03-31,1090200447382,0,72,1,0,20000.0,4,33,14,1,1,1,1,1,2,0,0,175,1,1,0,1,0,0
2019-03-31,1090200449733,0,47,0,0,27000.0,7,7,56,1,1,1,1,1,0,0,1,162,1,1,0,0,0,0
2019-03-31,1090200457230,0,63,1,1,5000.0,15,25,26,1,1,1,1,2,2,0,0,218,1,1,3,3,1,4
2019-03-31,1090200458767,0,34,0,0,10000.0,6,6,133,1,1,1,1,1,1,0,0,227,1,1,0,0,0,0
2019-03-31,1090200463281,0,26,0,0,14000.0,1,13,32,1,1,1,1,1,1,0,0,189,1,0,0,0,0,0
2019-03-31,1090200471828,0,51,0,1,40000.0,2,45,32,1,1,1,1,1,0,0,0,153,1,0,0,0,0,0
2019-03-31,1090200476455,0,46,0,0,69000.0,4,4,24,1,1,1,1,1,3,0,0,993,1,1,0,0,1,2
2019-03-31,1090200483311,0,63,1,1,4500.0,11,11,12,1,0,0,0,1,2,0,0,33,1,1,0,0,0,0
2019-03-31,1090200488364,0,49,1,0,21000.0,5,5,35,1,1,1,0,1,2,0,1,458,1,1,0,1,0,0
2019-03-31,1090200490270,0,53,0,0,35000.0,3,3,35,1,1,1,0,1,0,0,0,748,1,1,0,1,0,0
2019-03-31,1090200494836,0,51,0,0,35000.0,0,0,149,1,1,1,1,1,2,0,0,447,1,1,0,0,0,0
2019-03-31,1090200499455,0,43,0,0,13000.0,2,2,56,1,1,1,1,1,2,0,0,255,1,1,0,1,0,0
